Thu Mar 12 12:55:57 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 12:56:44 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 12:56:46 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 12:56:48 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Thu Mar 12 12:56:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Thu Mar 12 12:56:58 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Thu Mar 12 12:57:00 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 12:57:02 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 12:57:02 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 12:57:03 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 12:57:03 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 12:57:05 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 12:57:05 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 12:57:06 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 12:57:07 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 12:57:10 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 12:57:12 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 13:00:32 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:02:00 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 13:02:03 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:02:22 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:02:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 13:02:31 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 13:02:33 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 13:02:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 13:02:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:02:38 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 13:02:42 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 93 bajta
Thu Mar 12 13:03:07 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 704 bajta
Thu Mar 12 13:03:18 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 93 bajta
Thu Mar 12 13:03:19 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 64 bajta
Thu Mar 12 13:03:23 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 704 bajta
Thu Mar 12 13:03:24 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:24 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:31 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 93 bajta
Thu Mar 12 13:03:32 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 704 bajta
Thu Mar 12 13:03:33 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 13:03:38 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:08:06 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 13:08:13 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 13:08:15 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 13:08:16 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:08:17 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 13:08:19 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:08:20 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:08:24 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:08:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:08:28 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 13:08:31 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 13:08:34 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:08:39 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:30:30 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 13:30:37 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 13:30:37 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 13:30:41 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 16 bajta
Thu Mar 12 13:30:45 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 23 bajta
Thu Mar 12 13:30:47 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 13:30:49 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 13:30:58 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 51 bajta
Thu Mar 12 13:31:01 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:31:04 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:38:38 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 13:38:45 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 13:38:50 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 194 bajta
Thu Mar 12 13:39:00 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 147 bajta
Thu Mar 12 13:39:05 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 13:39:07 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:03:35 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:03:42 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:03:47 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Thu Mar 12 14:03:54 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Thu Mar 12 14:03:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Thu Mar 12 14:03:58 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:03:59 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:04:25 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:04:30 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:04:32 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Thu Mar 12 14:04:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Thu Mar 12 14:04:36 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 22 bajta
Thu Mar 12 14:04:39 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:04:39 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:04:57 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:05:05 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:05:09 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 14:05:11 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 17 bajta
Thu Mar 12 14:05:16 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:05:18 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:05:19 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:05:39 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:05:45 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:06:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:06:58 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:07:01 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 12 bajta
Thu Mar 12 14:07:03 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:07:03 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:07:28 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:07:32 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:07:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:07:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 20 bajta
Thu Mar 12 14:07:38 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 14:07:40 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:07:41 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Thu Mar 12 14:07:43 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:07:45 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:32:11 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:32:18 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:32:40 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:32:49 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Thu Mar 12 14:32:51 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:32:54 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:32:55 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:33:20 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:33:23 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:33:28 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 17 bajta
Thu Mar 12 14:33:32 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:33:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:33:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:33:37 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 15 bajta
Thu Mar 12 14:33:39 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:33:47 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:33:48 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:33:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 16 bajta
Thu Mar 12 14:33:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:33:59 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:34:00 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:41:23 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:41:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 14:41:34 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:41:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 14:41:38 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 14:41:41 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 17 bajta
Thu Mar 12 14:41:44 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 14:41:49 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 12 bajta
Thu Mar 12 14:41:51 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:41:52 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:43:50 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 14:43:56 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 14:43:59 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 14:44:02 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 22 bajta
Thu Mar 12 14:44:04 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 14:44:07 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 15:06:59 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 15:07:05 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 15:07:10 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 15:07:13 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 15:07:16 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 15:07:24 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 2 bajta
Thu Mar 12 15:07:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 15:07:27 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 15:07:28 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 15:07:28 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 15:07:28 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Thu Mar 12 15:07:29 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 15:07:30 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 15:09:02 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 15:09:09 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 15:09:15 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 15:09:18 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 2 bajta
Thu Mar 12 15:09:21 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 15:09:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 26 bajta
Thu Mar 12 15:09:29 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Thu Mar 12 15:09:31 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 15:09:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 2 bajta
Thu Mar 12 15:09:38 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 15:09:41 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 15:09:43 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 15:09:44 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 15:09:45 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 15:10:24 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 15:10:31 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Thu Mar 12 15:10:33 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 15:10:36 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Thu Mar 12 15:10:40 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 16 bajta
Thu Mar 12 15:10:42 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 15:10:44 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Thu Mar 12 15:10:45 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 15:10:45 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Thu Mar 12 15:10:47 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 15:10:50 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 79 bajta
Thu Mar 12 15:10:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 157 bajta
Thu Mar 12 15:11:07 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 140 bajta
Thu Mar 12 15:11:13 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 15:11:20 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:10:36 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Fri Mar 13 22:10:43 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Fri Mar 13 22:10:45 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:10:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 32 bajta
Fri Mar 13 22:10:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Fri Mar 13 22:10:57 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:10:59 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Fri Mar 13 22:11:02 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 30 bajta
Fri Mar 13 22:11:17 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 405 bajta
Fri Mar 13 22:11:57 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 1109 bajta
Fri Mar 13 22:12:32 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Fri Mar 13 22:17:44 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 16 bajta
Fri Mar 13 22:18:37 2020 | [!]Prihvacena konekcija klijent: nc_bot6, 192.168.1.5, 6
Fri Mar 13 22:18:44 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot6, 5 bajta
Fri Mar 13 22:18:49 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Fri Mar 13 22:19:01 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Fri Mar 13 22:19:26 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Fri Mar 13 22:19:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Fri Mar 13 22:19:46 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 20 bajta
Fri Mar 13 22:19:50 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Fri Mar 13 22:20:02 2020 | [-]Klijent: nc_bot6, fd->6, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:20:23 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 56 bajta
Fri Mar 13 22:20:23 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 105 bajta
Fri Mar 13 22:20:23 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 252 bajta
Fri Mar 13 22:20:23 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:20:30 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:27:43 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Fri Mar 13 22:27:50 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Fri Mar 13 22:27:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:27:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Fri Mar 13 22:28:00 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 20 bajta
Fri Mar 13 22:28:06 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 21 bajta
Fri Mar 13 22:28:08 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Fri Mar 13 22:28:11 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:28:11 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Fri Mar 13 22:28:12 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:28:13 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Fri Mar 13 22:28:14 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:31:33 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:31:35 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:32:30 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Fri Mar 13 22:32:36 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Fri Mar 13 22:32:41 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Fri Mar 13 22:32:41 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:32:44 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:32:46 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:32:47 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:32:48 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Fri Mar 13 22:32:50 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:32:51 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:32:53 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Fri Mar 13 22:33:21 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 835 bajta
Fri Mar 13 22:33:28 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:33:28 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:33:29 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:34:23 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Fri Mar 13 22:34:28 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Fri Mar 13 22:34:33 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Fri Mar 13 22:34:33 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:34:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Fri Mar 13 22:34:39 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:34:42 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 15 bajta
Fri Mar 13 22:34:47 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:34:49 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Fri Mar 13 22:34:49 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Fri Mar 13 22:34:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Fri Mar 13 22:35:30 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:35:33 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:35:35 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Fri Mar 13 22:36:38 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
